GeneID	Reads
FBgn0031004	4
FBgn0029158	760
FBgn0029629	5602
FBgn0050104	63
FBgn0026136	0
FBgn0032451	434
FBgn0050105	354
FBgn0259733	0
FBgn0259989	8
FBgn0025726	1257
FBgn0050100	175
FBgn0025724	10939
FBgn0025725	5978
FBgn0259982	91
FBgn0085356	0
FBgn0259986	0
FBgn0259985	160
FBgn0259984	1741
FBgn0039073	15
FBgn0039071	36
FBgn0039070	44
FBgn0039077	0
FBgn0039075	20
FBgn0039074	409
FBgn0039079	0
FBgn0039078	3
FBgn0036246	0
FBgn0031716	1
FBgn0031717	306
FBgn0064115	0
FBgn0031244	210
FBgn0031245	10
FBgn0031710	414
FBgn0031247	240
FBgn0031248	0
FBgn0031249	0
FBgn0034169	1
FBgn0031718	0
FBgn0031719	0
FBgn0030597	3
FBgn0030596	16
FBgn0030595	4
FBgn0030594	10
FBgn0030593	7
FBgn0030040	36
FBgn0000259	3060
FBgn0030590	4
FBgn0000257	808
FBgn0000256	1079
FBgn0033344	17
FBgn0030049	739
FBgn0030048	594
FBgn0030599	0
FBgn0030598	45
FBgn0259183	0
FBgn0259182	5
FBgn0259181	6
FBgn0067864	913
FBgn0259187	0
FBgn0032629	0
FBgn0067861	3
FBgn0259184	0
FBgn0259189	0
FBgn0259188	0
FBgn0030218	894
FBgn0038487	33
FBgn0010403	0
FBgn0022097	2526
FBgn0015872	12
FBgn0037563	0
FBgn0000119	900
FBgn0011715	1971
FBgn0011716	15
FBgn0011710	4573
FBgn0027660	10
FBgn0020887	1228
FBgn0036509	770
FBtr0089182	0
FBtr0089181	0
FBtr0089180	3
FBgn0029846	198
FBgn0029843	0
FBgn0040989	0
FBgn0029840	1141
FBgn0040985	1189
FBgn0040984	0
FBgn0034472	0
FBgn0029849	770
FBgn0029848	3
FBgn0051156	831
FBgn0051157	0
FBgn0026398	0
FBgn0051155	1388
FBgn0051150	3243
FBgn0051151	4233
FBgn0026392	4
FBgn0026393	245
FBgn0026390	0
FBgn0026391	18
FBgn0026396	3
FBgn0026397	0
FBgn0026394	0
FBgn0026395	0
FBgn0028981	0
FBgn0033248	0
FBgn0033249	0
FBgn0050201	0
FBgn0050200	0
FBgn0050203	0
FBgn0050202	0
FBgn0020497	8937
FBgn0020496	4411
FBgn0033240	164
FBgn0034477	0
FBgn0050209	0
FBgn0033247	1178
FBgn0033244	1148
FBgn0027914	281
FBgn0031959	0
FBgn0051054	0
FBgn0034802	20285
FBgn0034904	0
FBgn0083947	0
FBgn0034906	0
FBgn0034907	7
FBgn0083942	0
FBgn0083943	0
FBgn0083940	25
FBgn0034903	0
FBgn0034908	263
FBgn0034909	102
FBgn0083949	0
FBgn0030629	145
FBgn0030628	566
FBgn0038037	549
FBgn0036504	0
FBgn0038032	20
FBgn0038033	0
FBgn0030621	0
FBgn0030620	0
FBgn0030623	0
FBgn0030622	0
FBgn0038038	2021
FBgn0038039	1295
FBgn0030627	610
FBgn0030626	290
FBgn0036058	507
FBgn0036059	446
FBgn0033028	2010
FBgn0033029	3293
FBgn0033027	0
FBgn0013435	156
FBgn0036505	1175
FBgn0013433	0
FBgn0036503	50
FBgn0036052	1375
FBgn0036053	11454
FBgn0036667	359
FBgn0015129	0
FBgn0040323	576
FBgn0040322	1122
FBgn0010441	679
FBgn0015657	17189
FBgn0040324	905
FBgn0032997	2615
FBgn0032999	3598
FBgn0014388	7587
FBgn0041585	1763
FBgn0030200	0
FBgn0014380	1383
FBgn0041581	9
FBgn0041582	444
FBgn0003275	1376
FBgn0032449	3
FBgn0032198	3951
FBgn0035807	1687
FBgn0032191	1123
FBgn0036709	6
FBgn0032193	160
FBgn0032192	20
FBgn0032195	235
FBgn0032194	561
FBgn0032197	1180
FBgn0032196	924
FBgn0250817	0
FBgn0034674	856
FBgn0030577	0
FBgn0030576	147
FBgn0030571	311
FBgn0036907	579
FBgn0028497	1409
FBgn0028496	399
FBgn0028495	831
FBgn0028494	1608
FBgn0030573	59
FBgn0028491	4
FBgn0028490	1365
FBgn0032740	0
FBgn0036501	596
FBgn0030572	265
FBgn0028499	227
FBgn0032965	4
FBgn0083054	0
FBgn0031006	2076
FBgn0083057	11
FBgn0083050	4
FBgn0039858	6853
FBgn0083053	2
FBgn0039855	0
FBgn0032374	3
FBgn0032377	38
FBgn0032376	3
FBgn0083058	3
FBgn0032370	0
FBgn0032373	9
FBgn0039852	0
FBgn0039835	192
FBgn0086668	3
FBgn0086669	0
FBgn0036406	85
FBgn0086664	4
FBgn0086665	10
FBgn0086666	4
FBgn0086667	26
FBgn0086660	3
FBgn0069948	0
FBgn0086662	9
FBgn0086663	4
FBgn0035976	1351
FBgn0035977	105
FBgn0010408	24885
FBgn0035975	160
FBgn0034072	2934
FBgn0035970	0
FBgn0035971	0
FBgn0033691	2576
FBgn0034073	856
FBgn0002413	882
FBgn0035978	1382
FBgn0036402	2544
FBgn0002937	0
FBgn0030202	0
FBgn0033692	497
FBgn0003231	2678
FBgn0037828	0
FBgn0037829	0
FBgn0028402	927
FBgn0032448	9
FBgn0037822	1395
FBgn0030207	26
FBgn0037820	0
FBgn0037826	0
FBgn0037827	0
FBgn0037824	29
FBgn0037254	0
FBgn0030437	0
FBgn0034670	0
FBgn0030205	8383
FBgn0086445	393
FBgn0069946	0
FBgn0030204	0
FBgn0062463	335
FBgn0011927	0
FBgn0030755	0
FBgn0065083	1
FBgn0054008	349
FBgn0011921	0
FBgn0054003	0
FBgn0054002	0
FBgn0054001	88
FBgn0054000	0
FBgn0054007	0
FBgn0054006	0
FBgn0054005	0
FBgn0011928	0
FBgn0030756	5
FBgn0042213	519
FBgn0051858	0
FBgn0024804	1330
FBgn0011668	2
FBgn0024806	2000
FBgn0024807	1117
FBgn0035356	254
FBgn0035357	4880
FBgn0035355	281
FBgn0035358	84
FBgn0035359	155
FBgn0053710	0
FBgn0052982	950
FBgn0010246	1398
FBgn0052984	278
FBgn0052985	298
FBgn0052986	0
FBgn0052987	0
FBgn0052988	0
FBgn0034210	440
FBgn0014163	4355
FBgn0010240	89
FBgn0037304	10
FBgn0065080	1
FBgn0067340	0
FBgn0022153	1520
FBgn0027791	932
FBgn0067341	0
FBgn0011661	45537
FBgn0052188	0
FBgn0052189	0
FBgn0052181	20
FBgn0052182	16
FBgn0052183	2
FBgn0052185	8
FBgn0052186	5
FBgn0052187	669
FBgn0063485	2591
FBgn0034023	0
FBgn0034022	0
FBgn0031501	9
FBgn0031500	106
FBgn0031059	138
FBgn0031506	314
FBgn0034025	803
FBgn0031504	0
FBgn0031055	11
FBgn0031054	1750
FBgn0031057	6752
FBgn0031051	1814
FBgn0033954	0
FBgn0031053	293
FBgn0031052	2847
FBgn0038621	125
FBgn0033955	0
FBgn0038627	7
FBgn0038626	0
FBgn0038629	0
FBgn0026090	238
FBgn0039428	0
FBgn0030456	460
FBgn0030457	703
FBgn0052230	2261
FBgn0036880	0
FBgn0030452	678
FBgn0052237	0
FBgn0052234	303
FBgn0030451	447
FBgn0036889	579
FBgn0036888	3929
FBgn0030459	8
FBgn0003410	1443
FBgn0013953	52
FBgn0039589	592
FBgn0040842	0
FBgn0035150	2799
FBgn0029930	0
FBgn0040660	2506
FBgn0051528	3
FBgn0010638	5463
FBgn0051526	0
FBgn0051525	96
FBgn0051524	0
FBgn0051523	4662
FBgn0051522	331
FBgn0004618	7
FBgn0029935	385
FBgn0052017	187
FBgn0035151	372
FBgn0082958	0
FBgn0082959	1
FBgn0047095	9
FBgn0082952	1
FBgn0082953	18
FBgn0085670	0
FBgn0085671	0
FBgn0085676	0
FBgn0082957	0
FBgn0082954	12
FBgn0085675	4
FBgn0039688	3
FBgn0039689	1514
FBgn0053173	29
FBgn0039680	1186
FBgn0039681	0
FBgn0039682	111
FBgn0039683	340
FBgn0039684	0
FBgn0001995	719
FBgn0039686	0
FBgn0039687	1146
FBgn0001994	3248
FBgn0053177	32
FBgn0030900	0
FBgn0037222	106
FBgn0037591	0
FBgn0030904	27
FBgn0037225	27
FBgn0037594	0
FBgn0037227	6
FBgn0037228	4400
FBgn0037229	47
FBgn0004461	829
FBgn0001990	564
FBgn0085793	0
FBgn0000064	6745
FBgn0000061	4
FBgn0085458	0
FBgn0085459	26
FBgn0085456	0
FBtr0112457	0
FBgn0005586	19
FBgn0085455	0
FBgn0085452	61
FBgn0085453	57
FBgn0085450	1063
FBgn0085451	4455
FBgn0033905	347
FBgn0033904	9
FBgn0033907	431
FBgn0033906	2372
FBgn0039536	7
FBgn0039537	2179
FBgn0033903	471
FBgn0033902	4692
FBgn0039538	62
FBgn0047178	306
FBgn0004811	599
FBgn0037044	1041
FBgn0037045	585
FBgn0037046	91
FBgn0037040	0
FBgn0037042	0
FBgn0027052	625
FBgn0027053	1738
FBgn0036082	2
FBgn0085611	0
FBgn0027054	1108
FBgn0027055	1073
FBgn0040341	0
FBgn0010423	3
FBgn0004107	735
FBgn0053007	330
FBgn0040342	24
FBgn0004103	5864
FBgn0004102	0
FBgn0004101	202
FBgn0040345	12
FBgn0046873	0
FBgn0046875	0
FBgn0046874	69
FBgn0046876	0
FBgn0050072	0
FBgn0037139	0
FBgn0050071	0
FBgn0050076	2
FBgn0050077	183
FBgn0050074	0
FBgn0050075	0
FBgn0040346	582
FBgn0051242	0
FBgn0052712	0
FBgn0035158	760
FBgn0051713	200
FBgn0039807	0
FBgn0017578	603
FBtr0114287	3
FBgn0005695	373
FBtr0114289	0
FBtr0114288	68
FBgn0034417	618
FBgn0052495	41
FBgn0005696	845
FBgn0053914	0
FBgn0053910	0
FBgn0053911	0
FBgn0053912	0
FBgn0035508	3
FBgn0035507	620
FBgn0038826	1687
FBgn0035505	0
FBgn0035504	0
FBgn0053919	17
FBgn0038821	140
FBgn0035500	6779
FBgn0033769	202
FBgn0036319	22
FBgn0036318	2579
FBgn0033761	1537
FBgn0033760	0
FBgn0033763	110
FBgn0036310	6
FBgn0036317	662
FBgn0036316	1553
FBgn0036315	278
FBgn0036314	764
FBgn0035089	8
FBgn0058138	0
FBgn0022981	28
FBgn0022987	959
FBgn0022986	597
FBgn0022985	2316
FBgn0022984	1005
FBgn0034415	0
FBgn0039994	1606
FBgn0028855	0
FBgn0039997	1487
FBgn0039993	502
FBgn0250908	0
FBgn0250904	15
FBgn0011509	669
FBgn0250906	3796
FBgn0250907	33
FBgn0250903	0
FBgn0052755	5
FBgn0002626	9943
FBgn0052756	347
FBgn0034412	0
FBgn0052750	0
FBgn0002622	69193
FBgn0052758	5151
FBgn0023177	2489
FBgn0037466	1326
FBgn0037377	524
FBgn0030851	306
FBgn0034413	0
FBgn0017414	235
FBgn0037467	1097
FBgn0038685	0
FBgn0052533	734
FBgn0052532	6
FBgn0017418	1079
FBgn0052537	604
FBgn0052536	197
FBgn0034410	543
FBgn0025525	26
FBgn0039338	3216
FBgn0039339	446
FBgn0037464	4
FBgn0039330	5
FBgn0039331	0
FBgn0039332	2
FBgn0053359	0
FBgn0032414	0
FBgn0039335	243
FBgn0039336	131
FBgn0039337	319
FBgn0086349	807
FBgn0086348	9
FBgn0029603	6
FBgn0086347	3287
FBgn0029608	99
FBgn0085532	0
FBgn0259213	0
FBgn0259212	1870
FBgn0259211	5
FBgn0259210	0
FBgn0025740	661
FBgn0025741	5845
FBgn0259215	7
FBgn0259214	3476
FBgn0259219	0
FBgn0259218	1155
FBgn0058198	0
FBgn0039055	1459
FBgn0039054	244
FBgn0031268	414
FBgn0039056	2051
FBgn0039051	6
FBgn0039050	17
FBgn0039053	0
FBgn0039052	5
FBgn0031262	784
FBgn0031263	11210
FBgn0031260	10866
FBgn0031261	1208
FBgn0031266	3167
FBgn0031267	2006
FBgn0031264	47
FBgn0031265	1455
FBgn0024234	839
FBgn0051392	191
FBgn0040283	4174
FBgn0035216	5
FBgn0000273	1219
FBgn0000274	0
FBgn0000277	0
FBgn0000276	167
FBgn0000279	26
FBgn0000278	42
FBgn0011589	2
FBgn0011481	1497
FBgn0050022	507
FBgn0037371	1502
FBgn0001992	19
FBgn0015818	2279
FBgn0031194	1175
FBgn0031195	1725
FBgn0031196	47
FBgn0031197	11
FBgn0031190	2762
FBgn0031191	591
FBgn0032880	3074
FBgn0034750	831
FBgn0032135	223
FBgn0029731	0
FBgn0027609	488
FBgn0027608	4
FBgn0027607	3272
FBgn0011737	672
FBgn0027605	3406
FBgn0027604	6
FBgn0027603	2469
FBgn0027602	927
FBgn0027601	41
FBgn0027600	0
FBgn0034753	10552
FBgn0029868	3628
FBgn0001223	3513
FBgn0029861	1077
FBgn0029860	735
FBgn0029863	0
FBgn0050062	35
FBgn0029864	0
FBgn0029867	2216
FBgn0029866	63
FBgn0031995	2696
FBgn0031996	1085
FBgn0031997	724
FBgn0040718	0
FBgn0031991	1028
FBgn0031992	1154
FBgn0031993	3419
FBgn0064123	0
FBgn0029736	758
FBgn0031998	1111
FBgn0031999	17
FBgn0031722	0
FBgn0036691	478
FBgn0064121	1368
FBgn0030029	11
FBgn0030028	24
FBgn0030027	7
FBgn0030026	420
FBgn0030025	789
FBgn0036125	13
FBgn0033229	24
FBgn0033224	1908
FBgn0033225	1055
FBgn0033226	2550
FBgn0027936	2600
FBgn0027930	818
FBgn0033222	0
FBgn0027932	16000
FBgn0034258	10291
FBgn0034259	3381
FBgn0034928	6
FBgn0034926	879
FBgn0010280	2680
FBgn0034924	11
FBgn0034253	6
FBgn0034922	831
FBgn0034923	308
FBgn0034920	0
FBgn0034921	300
FBgn0038018	5
FBgn0038016	1913
FBgn0038017	12
FBgn0038014	38
FBgn0030099	482
FBgn0038012	103
FBgn0038013	483
FBgn0038011	0
FBgn0037690	3
FBgn0037694	57
FBgn0037697	0
FBgn0037696	193
FBgn0047133	0
FBgn0037698	31
FBgn0030094	0
FBgn0047135	13922
FBgn0033597	0
FBgn0033594	0
FBgn0036075	0
FBgn0036072	0
FBgn0033593	10
FBgn0036070	0
FBgn0033591	0
FBgn0036078	0
FBgn0051068	8
FBgn0040309	18230
FBgn0040308	2225
FBgn0040305	1130
FBgn0030091	580
FBgn0004378	2080
FBgn0004379	884
FBgn0004374	742
FBgn0004377	89
FBgn0004370	5380
FBgn0004372	0
FBgn0004373	923
FBgn0011669	0
FBgn0050269	20
FBgn0050268	0
FBgn0050265	0
FBgn0050263	5
FBgn0050260	0
FBgn0058042	2234
FBgn0250818	349
FBgn0058040	0
FBgn0058045	2351
FBgn0051450	593
FBgn0023519	620
FBgn0037379	949
FBgn0032172	1277
FBgn0032171	176
FBgn0032170	1052
FBgn0015543	24
FBgn0032175	0
FBgn0032178	108
FBgn0022246	278
FBgn0034758	0
FBgn0023518	1066
FBgn0250911	53
FBgn0034165	0
FBgn0058267	0
FBgn0058263	0
FBgn0083077	174
FBgn0030418	621
FBgn0058269	0
FBgn0058268	0
FBgn0004598	3894
FBgn0039836	60
FBgn0032315	0
FBgn0032314	0
FBgn0039833	14
FBgn0032312	0
FBgn0032311	0
FBgn0039830	9926
FBgn0004590	0
FBgn0004591	0
FBgn0004592	0
FBgn0004593	0
FBgn0004594	0
FBgn0004595	0
FBgn0039839	0
FBgn0004597	625
FBgn0086130	461
FBgn0250830	157
FBgn0050489	41
FBgn0086133	10520
FBgn0086134	4997
FBgn0039718	0
FBgn0038956	0
FBgn0050482	55
FBgn0050481	18
FBgn0050480	0
FBgn0050487	0
FBgn0050486	0
FBgn0050485	85
FBgn0050484	50
FBgn0002431	6891
FBgn0030223	0
FBgn0038486	0
FBgn0005427	472
FBgn0250834	0
FBtr0089614	3
FBgn0250835	0
FBgn0003741	302
FBgn0003742	1115
FBgn0003744	2237
FBgn0250836	0
FBgn0003210	713
FBgn0003747	75
FBgn0003748	1437
FBgn0003749	0
FBgn0038950	1673
FBgn0003218	451
FBgn0030417	5
FBgn0037020	913
FBgn0037848	955
FBgn0037849	4
FBgn0037844	3548
FBgn0037845	18
FBgn0037846	160
FBgn0037847	523
FBgn0037840	4
FBgn0037841	47
FBgn0037842	1506
FBgn0037843	1687
FBgn0011909	0
FBgn0062442	2578
FBgn0062440	653
FBgn0011902	0
FBgn0011905	0
FBgn0011904	1
FBgn0011906	0
FBgn0032865	0
FBgn0054029	0
FBgn0054028	0
FBgn0034345	3737
FBgn0032688	755
FBgn0054025	0
FBgn0054024	0
FBgn0054027	0
FBgn0054026	0
FBgn0054021	0
FBgn0243586	0
FBgn0054023	0
FBgn0054022	0
FBgn0013442	0
FBgn0039811	0
FBgn0034398	11898
FBgn0037117	324
FBgn0024352	7562
FBgn0004389	0
FBgn0033868	0
FBgn0053757	0
FBgn0035334	1032
FBgn0035335	706
FBgn0035336	394
FBgn0035337	151
FBgn0035330	0
FBgn0035331	0
FBgn0035332	0
FBgn0035333	1339
FBgn0035338	276
FBgn0004607	31
FBgn0037114	0
FBgn0085252	0
FBtr0086363	0
FBgn0031041	395
FBgn0030672	5349
FBgn0030897	0
FBgn0041713	9
FBgn0039452	0
FBgn0040079	805
FBgn0037375	150
FBgn0030676	130
FBgn0037483	7
FBgn0030890	1710
FBgn0030891	926
FBgn0045478	0
FBgn0045479	0
FBgn0042119	0
FBgn0034570	829
FBgn0045470	7
FBgn0045471	0
FBgn0045473	0
FBgn0045474	0
FBgn0259681	897
FBgn0067678	0
FBgn0259683	3
FBgn0031037	1384
FBgn0031036	599
FBgn0034007	2
FBgn0031526	0
FBgn0034001	376
FBgn0034000	184
FBgn0031031	0
FBgn0034002	559
FBgn0034009	901
FBgn0034008	119
FBgn0031039	544
FBgn0031038	8
FBgn0026077	0
FBgn0037378	837
FBgn0012344	0
FBgn0026079	736
FBgn0010105	11
FBgn0052255	5
FBgn0047303	0
FBgn0052250	378
FBgn0035132	122
FBgn0047306	0
FBgn0052241	0
FBgn0052259	0
FBgn0030121	306
FBgn0031045	145
FBgn0051501	0
FBgn0051052	50
FBgn0051051	0
FBgn0051050	0
FBgn0051057	0
FBgn0051055	0
FBgn0040823	0
FBgn0051058	0
FBgn0040828	0
FBgn0085253	0
FBgn0010303	1945
FBgn0034657	1510
FBgn0040377	22
FBgn0000594	45
FBgn0011336	4137
FBgn0085618	0
FBgn0000591	0
FBgn0000592	0
FBgn0085614	0
FBgn0082935	1
FBgn0085616	0
FBgn0085617	0
FBgn0082930	1
FBgn0082931	6
FBgn0082932	2
FBgn0082933	0
FBgn0016078	735
FBgn0033312	3
FBgn0000018	598
FBgn0030928	43
FBgn0030929	34
FBgn0037202	436
FBgn0037203	25
FBgn0037200	754
FBgn0030921	0
FBgn0030926	4
FBgn0030927	17
FBgn0037204	0
FBgn0037205	366
FBgn0058006	15
FBgn0000046	30
FBgn0000047	0
FBgn0000044	53
FBgn0000045	4
FBgn0000042	75780
FBgn0085470	718
FBgn0033969	0
FBgn0033968	0
FBgn0033966	0
FBgn0033963	0
FBgn0033962	309
FBgn0033961	614
FBgn0033960	176
FBgn0039554	872
FBgn0039555	891
FBgn0039557	321
FBgn0039551	0
FBgn0039552	0
FBgn0039553	0
FBgn0010612	3388
FBgn0010611	1573
FBgn0039558	290
FBgn0039559	1692
FBgn0030740	3470
FBgn0061209	0
FBgn0037068	0
FBgn0037069	10
FBgn0037067	3
FBgn0037064	47
FBgn0037065	4
FBgn0061200	5333
FBgn0037060	129
FBgn0041150	625
FBgn0037250	428
FBgn0053878	0
FBgn0052407	52
FBgn0053095	812
FBgn0053870	0
FBgn0053653	852
FBgn0037252	1198
FBgn0050015	380
FBgn0050016	12
FBgn0050017	0
FBgn0050010	96
FBgn0050011	4364
FBgn0031169	15
FBgn0050018	0
FBtr0091871	0
FBgn0082995	3
FBgn0037255	1540
FBgn0030961	3
FBgn0038209	0
FBgn0038208	0
FBgn0031168	1
FBgn0051161	117
FBgn0038552	1196
FBgn0038203	6
FBgn0038202	24
FBgn0038201	0
FBgn0038200	0
FBgn0038207	0
FBgn0035031	7
FBgn0038205	7
FBgn0038204	0
FBgn0035521	3
FBgn0035520	706
FBgn0038803	953
FBgn0035522	6
FBgn0038805	2328
FBgn0038804	112
FBgn0038806	965
FBgn0035529	474
FBgn0038808	1405
FBgn0035839	75
FBgn0035838	142
FBgn0052251	1252
FBgn0013998	2843
FBgn0033782	62
FBgn0033781	301
FBgn0033787	3
FBgn0033786	348
FBgn0033785	45
FBgn0033784	709
FBgn0036335	520
FBgn0036334	4995
FBgn0033789	0
FBgn0036336	535
FBgn0036331	143
FBgn0036330	81
FBgn0025615	1086
FBgn0036332	949
FBgn0035139	0
FBgn0035481	21
FBgn0035785	0
FBgn0005659	0
FBgn0035787	0
FBgn0035786	0
FBgn0035781	4
FBgn0035780	6
FBgn0035782	0
FBgn0002354	471
FBgn0052736	61
FBgn0052733	0
FBgn0035788	0
FBgn0034994	0
FBgn0032788	5
FBgn0032789	18
FBgn0029512	1972
FBgn0061476	808
FBgn0032780	132
FBgn0032781	2239
FBgn0032782	539
FBgn0032783	226
FBgn0032785	36
FBgn0032787	457
FBgn0053288	45
FBgn0053289	0
FBgn0053936	6972
FBgn0051303	60
FBgn0053286	0
FBgn0053287	0
FBgn0053281	0
FBgn0053282	0
FBgn0053283	0
FBgn0052081	0
FBgn0052082	65
FBgn0052085	27
FBgn0052087	30
FBgn0052086	0
FBgn0052088	928
FBgn0051300	4
FBgn0029762	0
FBgn0039312	8
FBgn0032433	0
FBgn0039310	3
FBgn0039311	0
FBgn0032436	0
FBgn0032437	0
FBgn0032434	0
FBgn0039315	0
FBgn0029667	0
FBgn0029666	311
FBgn0029665	186
FBgn0029664	365
FBgn0029663	3
FBgn0029662	83
FBgn0029661	0
FBgn0029660	0
FBgn0031320	311
FBgn0086369	0
FBgn0086368	0
FBgn0086365	3367
FBgn0086364	1141
FBgn0086367	3
FBgn0086361	1507
FBgn0086360	532
FBgn0086362	225
FBgn0051516	2
FBgn0034439	0
FBgn0259235	2
FBgn0259234	379
FBgn0259237	0
FBgn0259236	0
FBgn0003559	1287
FBgn0259230	1
FBgn0039039	0
FBgn0039038	0
FBgn0003557	2741
FBgn0039034	0
FBgn0259239	9
FBgn0259238	651
FBgn0039031	0
FBgn0039030	0
FBgn0053428	0
FBgn0053429	0
FBgn0031208	0
FBgn0031209	0
FBgn0031661	577
FBgn0053420	0
FBgn0053421	0
FBgn0053422	0
FBgn0053423	0
FBgn0053424	0
FBgn0053425	0
FBgn0053426	0
FBgn0053427	0
FBgn0083977	26
FBgn0037644	1044
FBgn0034974	0
FBgn0037576	0
FBgn0029990	0
FBgn0032419	4
FBgn0000927	102
FBgn0083974	9
FBgn0029993	4
FBgn0034971	2177
FBgn0000928	577
FBgn0034970	1253
FBgn0039780	0
FBgn0039783	113
FBgn0039782	0
FBgn0083971	3
FBgn0039787	4
FBgn0040551	2434
FBgn0039789	31
FBgn0039788	461
FBgn0083970	128
FBgn0067681	0
FBgn0029084	3
FBgn0015831	2
FBgn0015834	4506
FBgn0046247	532
FBgn0020309	2911
FBgn0036217	0
FBgn0028878	0
FBgn0020303	239
FBgn0040467	130
FBgn0020300	0
FBgn0020307	19
FBgn0020306	4524
FBgn0020305	878
FBgn0020304	2941
FBgn0016122	108
FBgn0016123	45
FBgn0016120	4160
FBgn0000114	5
FBgn0016126	545
FBgn0020907	0
FBgn0020906	2
FBgn0020909	958
FBgn0020908	0
FBgn0029764	2675
FBgn0029882	3948
FBgn0029881	2842
FBgn0029880	22
FBgn0029887	1471
FBgn0022238	2273
FBgn0029885	1079
FBgn0034499	0
FBgn0034496	707
FBgn0034497	6
FBgn0034494	3482
FBgn0034495	263
FBgn0034493	710
FBgn0034490	72
FBgn0034491	1248
FBgn0032469	1276
FBgn0085419	0
FBgn0038788	987
FBgn0038789	0
FBgn0038786	7337
FBgn0038787	2688
FBgn0038784	36
FBgn0038785	647
FBgn0038783	3
FBgn0038780	1020
FBgn0036928	5065
FBgn0036929	2441
FBgn0030551	0
FBgn0030999	0
FBgn0030005	24
FBgn0030556	818
FBgn0030555	198
FBgn0030554	278
FBgn0030009	6
FBgn0030008	510
FBgn0030559	0
FBgn0030558	3
FBgn0036924	0
FBgn0036925	0
FBgn0036926	121
FBgn0036927	357
FBgn0033206	596
FBgn0033207	4
FBgn0033204	635
FBgn0033205	1977
FBgn0037602	154
FBgn0033203	0
FBgn0027951	2396
FBgn0027950	480
FBgn0033208	248
FBgn0033209	984
FBgn0034272	21
FBgn0034270	523
FBgn0034271	593
FBgn0034276	0
FBgn0034277	5285
FBgn0034274	0
FBgn0034275	0
FBgn0010269	533
FBgn0034279	3
FBgn0039342	0
FBgn0031601	321
FBgn0032465	806
FBgn0036213	12793
FBgn0039344	0
FBgn0033901	2336
FBgn0031443	0
FBgn0039347	14
FBgn0030744	937
FBgn0047114	414
FBgn0034109	257
FBgn0036210	150
FBgn0010407	115
FBgn0040366	33
FBgn0040365	4
FBgn0040496	0
FBgn0040491	9
FBgn0040362	0
FBgn0010401	0
FBgn0040360	0
FBgn0051262	0
FBgn0051265	0
FBgn0010409	33131
FBgn0040368	0
FBgn0031603	202
FBgn0026533	6093
FBgn0032924	999
FBgn0028789	0
FBgn0036024	0
FBgn0034100	0
FBgn0033880	103
FBgn0004359	172
FBgn0050241	4
FBgn0050240	0
FBgn0025885	10285
FBgn0085558	0
FBgn0025882	2
FBgn0025881	3
FBgn0085553	0
FBgn0085552	0
FBgn0085551	0
FBgn0085550	0
FBgn0085557	0
FBgn0085556	0
FBgn0085555	0
FBgn0085554	0
FBgn0058064	0
FBgn0036023	3
FBgn0030332	4
FBgn0013467	0
FBgn0058068	0
FBgn0032412	0
FBgn0061515	4552
FBgn0032157	1068
FBgn0032156	1564
FBgn0032151	0
FBgn0032150	60
FBgn0032153	24
FBgn0032517	1060
FBgn0037105	724
FBgn0037603	473
FBgn0037104	0
FBgn0037107	0
FBgn0037004	11
FBgn0030334	8969
FBgn0004858	18
FBgn0037109	2377
FBgn0030484	676
FBgn0030339	0
FBgn0039819	0
FBgn0039818	0
FBgn0032849	607
FBgn0032848	1383
FBgn0046696	211
FBgn0032331	0
FBgn0039810	0
FBgn0039812	0
FBgn0032335	0
FBgn0032334	0
FBgn0032845	157
FBgn0032336	0
FBgn0001092	20024
FBgn0001090	119
FBgn0001091	8797
FBgn0023489	29
FBgn0001098	3196
FBgn0001099	72
FBgn0031388	0
FBgn0032415	0
FBgn0034326	0
FBgn0034327	0
FBgn0013699	0
FBgn0013698	0
FBgn0013697	0
FBgn0013696	0
FBgn0013695	0
FBgn0013694	0
FBgn0013693	0
FBgn0013692	0
FBgn0013691	0
FBgn0013690	0
FBgn0051780	0
FBgn0085599	0
FBgn0039828	1306
FBgn0036153	0
FBgn0053635	116
FBgn0035315	0
FBgn0053631	0
FBgn0053630	0
FBgn0037860	0
FBgn0053632	0
FBgn0053639	0
FBgn0034328	0
FBgn0038127	0
FBgn0054047	0
FBgn0054046	0
FBgn0054045	0
FBgn0054044	0
FBgn0054043	0
FBgn0036831	0
FBgn0054041	18
FBgn0054040	0
FBgn0085590	0
FBgn0058245	0
FBgn0058244	0
FBgn0054049	0
FBgn0054048	0
FBgn0259247	274
FBtr0081172	0
FBgn0259240	37
FBgn0035648	0
FBgn0035649	0
FBgn0024371	1323
FBgn0003034	0
FBgn0035318	582
FBgn0035640	1144
FBgn0035317	5
FBgn0035642	0
FBgn0035643	3
FBgn0035312	455
FBgn0035645	0
FBgn0035647	0
FBgn0037761	0
FBgn0037265	362
FBgn0039007	13
FBgn0022224	555
FBgn0042630	4
FBgn0042189	0
FBgn0035019	2
FBgn0024189	3
FBgn0036834	100
FBgn0031003	843
FBgn0036156	0
FBgn0063379	0
FBgn0063378	0
FBgn0063377	0
FBgn0063376	0
FBgn0063375	0
FBgn0063374	0
FBgn0063373	0
FBgn0001311	0
FBgn0003499	6
FBgn0003495	1195
FBgn0042182	1021
FBgn0015926	304
FBgn0020257	1237
FBgn0026057	2138
